balance,account_age_days,avg_loan_amount,income,credit_score,credit_amount,application_date,last_contact,income_to_credit_ratio,city,birth_date,years_at_job,client_id,application_id,address,previous_loans,late_payments_3y,employment_type,owns_car,owns_house,default
3731.1,2691,39030,1902.0,577,108692,2025-01-25,2025-03-31,0.0174989879659956,New Timothy,1959-01-03,4,C-51727,APP-2023-417555,"588 Blair Flats Apt. 774
Rodriguezburgh, AK 25304",1,1,Permanent,0,0,0
5258.85,1620,40652,32896.0,393,61537,2025-06-12,2025-08-04,0.5345726961015325,Williamsmouth,1990-10-11,0,C-93207,APP-2023-462100,"00397 Haynes Fall
South Samantha, KY 45617",1,2,Temporary,1,0,0
1235.7,1719,2948,26872.0,627,34064,2025-02-28,2025-04-12,0.7888680131517144,Lake Cynthiahaven,2000-08-09,5,C-533231,APP-2023-350980,"39616 Maria Roads
Williamschester, MA 04057",2,2,Self-employed,1,1,0
3550.17,1958,33699,15214.0,340,130615,2025-05-05,2025-06-29,0.1164797305056846,Boydland,1994-10-11,1,C-995455,APP-2023-290683,"Unit 6169 Box 4592
DPO AE 20959",1,2,Permanent,1,0,1
8087.46,2851,48054,30023.0,476,128360,2024-12-20,2024-12-25,0.2338968526020567,Phillipshire,1982-01-07,36,C-186428,APP-2023-562002,"86119 Lewis Rest
Port Samantha, GU 01454",3,2,Permanent,1,0,0
7659.07,2617,44616,33519.0,649,119392,2024-11-12,2025-02-07,0.2807474537657464,Tinamouth,1982-02-24,30,C-480822,APP-2023-107634,"13646 Edwards Isle
North Angela, VT 72924",3,1,Permanent,1,0,0
5296.04,1520,37168,36398.0,534,186834,2024-09-19,2024-12-06,0.1948146482974191,West Candice,1946-12-01,26,C-711851,APP-2023-35252,"46154 Jacob Track Suite 466
Port Melissa, IN 89080",2,5,Permanent,1,0,1
54.62,542,48565,47484.0,357,49807,2025-05-25,2025-07-16,0.9533599694822013,West Jonathanbury,1963-07-05,25,C-205246,APP-2023-702861,"825 Sanchez Bridge
East Kennethchester, GU 04639",2,2,Permanent,1,0,0
6121.05,2246,33001,18271.0,494,55518,2025-06-16,2025-07-08,0.3291004719190172,North Alexanderfort,1987-01-05,38,C-883998,APP-2023-584289,"501 Li Ways Suite 694
Nicholsonborough, MI 81192",1,1,Permanent,1,0,0
389.03,3176,18985,30662.0,764,126634,2025-06-20,2025-08-03,0.2421308653284268,Andreaport,2007-04-08,24,C-40860,APP-2023-274107,"82498 Hardy Passage Suite 822
Carlland, GU 12871",2,0,Permanent,1,0,0
284.2,416,28350,15248.0,719,63607,2025-04-10,2025-07-01,0.239722043171349,Port Janetshire,1953-02-06,23,C-97262,APP-2023-620876,"001 Nichole Rapids Suite 011
Haleside, TX 55891",0,3,Permanent,1,1,0
1819.06,250,29992,54480.0,639,172894,2024-11-27,2025-02-17,0.3151063657501128,Medinastad,1948-02-07,23,C-838577,APP-2023-630706,"7572 Rogers Mall
Lake Christopher, OK 73583",2,4,Permanent,0,1,0
1200.91,2860,39210,30955.0,411,123372,2024-10-25,2024-12-27,0.2509078234931751,North Danielle,2000-10-19,23,C-69962,APP-2023-518638,"Unit 1066 Box 9173
DPO AE 13629",2,3,Permanent,1,1,0
6913.9,3062,37907,13078.0,447,165397,2025-03-31,2025-06-28,0.079070357987146,Andersonview,1947-08-03,38,C-694601,APP-2023-372362,"42772 Robert Mission
Jamesport, CT 53319",2,1,Permanent,1,1,0
10052.5,660,44717,23070.0,694,40359,2024-08-28,2024-10-15,0.5716197130751505,Clarkside,1995-12-23,14,C-492770,APP-2023-479116,"268 Estrada Extensions
East Brendachester, VT 35295",0,1,Permanent,1,1,0
10346.0,3060,5020,51748.0,420,75984,2024-07-26,2024-08-16,0.6810381132870078,Simpsontown,1995-10-12,7,C-711507,APP-2023-521673,"5130 Shaw Station
Petersonborough, OK 45087",1,1,Self-employed,1,1,1
3330.99,1611,36359,43165.0,623,20482,2025-06-14,2025-06-30,2.1074602089639685,South Brittanymouth,1951-08-01,36,C-68139,APP-2023-851607,"632 Bell Underpass
West Eric, VT 11901",0,0,Unemployed,1,0,0
2601.04,1258,49289,41248.0,784,77149,2025-06-05,2025-07-31,0.5346537220184319,East Tracyberg,1953-05-17,17,C-444016,APP-2023-959243,"9019 Karen Cliffs
Jamesshire, MO 18561",1,0,Permanent,0,0,0
6068.68,1794,48448,26677.0,815,124771,2025-03-04,2025-04-12,0.2138076956985196,West Janiceville,1990-01-27,39,C-92530,APP-2023-11764,"409 Hernandez Shores Apt. 580
West Saratown, GU 72977",0,1,Self-employed,0,0,0
8006.89,1853,42780,36138.0,695,131356,2025-06-21,2025-06-28,0.2751149547793782,Lake Devonburgh,1989-10-30,9,C-889352,APP-2023-142732,"9727 Thompson Island
Garciafurt, AL 15625",3,1,Permanent,1,1,0
5995.46,2524,47863,39397.0,595,11858,2024-10-17,2025-01-09,3.3223983808399398,Moorefort,1993-01-26,39,C-576614,APP-2023-597355,"9524 Lori Hills
Hoovermouth, DC 42904",3,2,Permanent,0,0,0
3766.08,1395,23600,15926.0,657,50073,2025-05-15,2025-05-17,0.3180556387673996,Tanyafurt,1976-02-07,26,C-382392,APP-2023-696238,"9962 Lisa Road Suite 865
Port Paulamouth, UT 21848",0,0,Permanent,1,0,0
4224.95,1148,36712,18526.0,426,30363,2024-11-26,2025-02-11,0.6101505121364819,Port Leslieburgh,1964-10-23,12,C-893786,APP-2023-266752,"6373 Sarah Ridge
Lake Tonibury, AL 52549",1,2,Temporary,1,0,0
6642.68,3246,48368,30959.0,711,172018,2025-07-06,2025-09-28,0.1799753514167122,Marystad,1974-04-14,3,C-880043,APP-2023-817098,"104 Prince Branch Apt. 471
East James, KS 58042",1,2,Self-employed,0,0,0
539.8,1124,19279,1258.0,501,130918,2025-02-06,2025-02-23,0.0096090682717426,Adrienneton,1996-08-13,27,C-141887,APP-2023-139449,"6060 Katherine Stream
Jensenberg, WA 63874",1,0,Permanent,1,0,0
7895.83,2117,41846,44911.0,398,124098,2024-09-21,2024-10-09,0.3618994665506293,Susanhaven,1982-11-18,25,C-680433,APP-2023-812984,"11946 Clark Shoals Suite 809
New James, SC 94920",6,2,Temporary,0,0,0
6714.63,2478,3026,43710.0,774,169091,2024-08-03,2024-10-03,0.25849986102158,Patrickshire,1960-07-24,38,C-357688,APP-2023-593131,"330 Gardner Centers Apt. 904
Hollychester, KS 54836",0,3,Permanent,0,1,1
2015.06,3274,20983,3396.0,470,105875,2025-07-08,2025-09-26,0.0320755608028335,Lucasside,1947-05-16,18,C-836939,APP-2023-471634,"59434 Harrison Prairie Suite 334
Mitchellborough, NV 63604",3,4,Permanent,0,1,0
9903.91,3105,32235,26296.0,532,180535,2025-04-08,2025-04-12,0.1456559669870108,Walkertown,1984-12-05,36,C-818539,APP-2023-572776,"27516 Wendy Burgs Suite 628
West Rogerchester, MN 13755",2,4,Temporary,1,1,0
4555.58,709,31223,18000.0,384,89244,2025-06-21,2025-09-03,0.2016942315449778,South Jamesshire,1955-06-29,11,C-448428,APP-2023-462035,"960 David Motorway Apt. 865
Andersonside, ND 61142",1,1,Self-employed,0,0,0
5784.1,2661,36270,37971.0,360,16205,2024-07-17,2024-08-09,2.3431656896019746,Port Lucas,1945-07-02,29,C-180433,APP-2023-747972,"811 Hayes Street Apt. 614
Grahamstad, ND 40225",2,2,Permanent,0,1,0
2699.46,1746,30954,37279.0,596,162098,2024-11-25,2024-12-08,0.2299781613591777,South Anthonyborough,1986-10-30,4,C-416927,APP-2023-397415,"54172 Oneal Park
Sarahtown, DC 31445",1,0,Self-employed,1,0,1
4596.64,635,41038,28503.0,746,142562,2024-10-03,2024-12-18,0.1999340637757607,Lake Denise,1971-08-13,32,C-501230,APP-2023-221935,"66262 Emily Route Apt. 610
Andrewstad, KS 16467",1,1,Self-employed,1,0,0
1022.23,1597,36392,1762.0,558,187465,2024-08-11,2024-09-21,0.0093990878297282,Woodport,1977-09-17,20,C-434779,APP-2023-498402,"4626 Devon View
New Elijahton, CO 26426",4,0,Permanent,1,0,0
7752.49,380,6785,44816.0,612,185130,2024-09-20,2024-11-10,0.2420785394047426,Kariton,2003-12-28,14,C-419314,APP-2023-988677,"069 Terry Dale
North Robert, AZ 16383",2,2,Permanent,1,0,0
1722.93,171,1466,41438.0,575,152083,2025-01-02,2025-02-01,0.2724696382896182,East Michael,1981-05-04,5,C-788907,APP-2023-250810,"46032 Shepherd Plaza
Matthewfort, VA 07739",2,2,Self-employed,0,0,0
4259.97,1053,5862,41697.0,790,88923,2024-09-15,2024-10-12,0.4689113052865962,Kimberlyland,1988-11-06,11,C-12423,APP-2023-594945,"350 Ward Lodge Suite 329
Jessicaport, CT 01756",3,5,Permanent,1,1,1
1336.66,3312,21009,36919.0,546,132532,2024-09-12,2024-09-13,0.2785666857815471,Jenningsburgh,1987-05-24,23,C-876667,APP-2023-976637,"65717 Lee Place Apt. 639
Annetteside, CO 33206",4,2,Self-employed,0,0,0
2553.7,1738,39648,16078.0,406,132967,2025-03-23,2025-06-03,0.1209172200621206,New Matthewstad,1984-06-26,7,C-647241,APP-2023-574582,"486 Moses Centers
Amandashire, KY 43915",2,0,Permanent,1,0,0
3246.47,2870,17845,30457.0,684,128654,2024-09-12,2024-12-06,0.2367357408242262,Millerland,1987-09-21,24,C-70283,APP-2023-153692,"250 Elizabeth Rue Suite 683
New Jenniferside, MN 41513",2,3,Permanent,1,0,0
7332.04,1402,47663,14577.0,631,198998,2024-11-23,2024-12-04,0.0732519924823365,Jamesstad,1980-10-12,22,C-623989,APP-2023-879388,"7480 Cordova Brook Suite 947
Danielside, MI 05659",1,1,Permanent,0,0,0
2567.82,1393,10273,36033.0,816,197831,2025-03-24,2025-06-19,0.1821403116801714,Port Kristinafort,1955-03-12,31,C-396351,APP-2023-143386,"993 Morse Burgs
Connermouth, AK 32999",1,1,Temporary,1,1,0
9449.51,1199,24561,50733.0,773,114784,2024-10-05,2024-11-24,0.4419866880401449,East Tonya,1982-06-16,4,C-110829,APP-2023-805283,"022 Barton Road
West Stevenshire, RI 37458",1,0,Self-employed,1,0,0
5544.33,1719,18361,37568.0,530,79209,2025-06-13,2025-09-06,0.4742895378050474,Ninaburgh,1997-09-09,31,C-425764,APP-2023-523335,"0876 Moore Corner Apt. 152
New Rebeccamouth, MT 90876",0,1,Temporary,1,1,0
4404.7,3117,37031,24692.0,363,183071,2024-12-07,2025-03-01,0.1348766325633224,North Kathryn,1967-04-05,37,C-342637,APP-2023-19488,"492 Jeremy Junctions Suite 427
Rachelport, DC 22806",5,1,Self-employed,0,0,0
7454.58,2146,13306,35528.0,546,182735,2025-04-16,2025-05-01,0.1944236189016882,Lake Jacquelinetown,2001-06-14,22,C-496277,APP-2023-428038,"6495 Guerra Circles Apt. 735
West Charlestown, WI 19959",2,1,Unemployed,0,0,0
5863.14,2397,42658,42249.0,336,173112,2024-09-09,2024-11-05,0.2440558713434077,Lake Shanemouth,1986-05-08,10,C-950607,APP-2023-466244,"31080 Bates Manor Apt. 089
West Jessica, UT 66263",3,2,Temporary,1,1,0
4741.77,2358,11704,34195.0,644,186964,2025-06-06,2025-07-31,0.182896172525192,North Dennis,1966-06-16,7,C-742746,APP-2023-370267,"83029 Laura Mission Suite 957
West Sierraview, NV 29844",1,0,Temporary,1,1,0
2860.57,762,14629,18947.0,750,45017,2025-02-22,2025-03-24,0.4208854432769842,Rodneystad,2003-11-06,8,C-285769,APP-2023-479125,"652 Bruce Loop
Port April, NM 50978",3,1,Permanent,0,1,1
5288.6,2306,20537,34795.0,806,146293,2025-07-07,2025-09-20,0.2378445995365465,Debraland,2006-09-17,37,C-604378,APP-2023-881677,"91458 Pollard Ramp Apt. 033
Charlesburgh, FM 39243",6,0,Permanent,1,1,0
4612.2,2479,48887,5181.0,413,39620,2024-09-20,2024-12-17,0.1307672892478546,South Brittanyland,1967-10-20,29,C-435234,APP-2023-995913,"880 Amy Valley Suite 889
Michelleside, FL 85687",2,1,Self-employed,1,0,0
7713.41,1761,11820,14396.0,302,11803,2024-09-15,2024-11-17,1.2196899093450817,Marybury,2004-10-23,29,C-811642,APP-2023-59561,"PSC 7237, Box 7014
APO AA 11506",0,1,Permanent,1,1,0
6358.1,2085,44254,19457.0,846,193770,2024-12-11,2024-12-19,0.1004128606079372,East Christopher,1977-10-29,17,C-6796,APP-2023-623156,"5217 Deanna Forge
West Kellymouth, ME 81561",2,1,Self-employed,1,0,0
9992.51,2479,19226,29419.0,762,180582,2024-10-23,2024-12-15,0.1629121396373946,Lake Williamburgh,1963-12-09,23,C-458359,APP-2023-594141,"9572 Krause Village Apt. 914
South Andrewport, NV 92087",2,1,Permanent,0,0,0
2315.27,2961,41428,26296.0,590,119087,2024-08-06,2024-09-06,0.2208133549421851,North Seanchester,1968-03-12,37,C-826643,APP-2023-78704,"993 Gray Creek Apt. 642
Lake Brian, KY 20697",1,2,Temporary,0,0,0
2768.88,2524,8468,33642.0,552,189377,2024-09-29,2024-11-08,0.1776456486268131,Sarahland,1973-06-26,8,C-762025,APP-2023-69447,"50270 Vasquez Key Suite 735
Migueltown, PA 88485",2,1,Permanent,1,0,0
2939.08,2573,35046,2594.0,505,79107,2024-08-05,2024-11-02,0.0327910298709343,Wilsonstad,1988-04-23,20,C-969668,APP-2023-218363,"0102 Madison Freeway Apt. 616
West John, VA 51590",2,1,Self-employed,1,0,0
5979.17,3147,26240,12132.0,303,194389,2025-03-13,2025-03-18,0.062410938890575,Brentton,1991-01-20,33,C-80717,APP-2023-695812,"9850 Kendra Corner Apt. 985
New Lorraine, LA 88230",1,2,Temporary,0,0,0
1955.68,797,45570,26011.0,762,152325,2024-08-16,2024-10-23,0.1707598883965206,West Georgeview,1992-12-26,27,C-203872,APP-2023-539136,"898 Nguyen Walks
Ashleyshire, OK 75548",1,0,Temporary,0,1,0
4688.1,2030,34010,39274.0,783,41916,2025-03-25,2025-06-01,0.9369691764481344,Lake Andreaville,2007-05-17,20,C-806857,APP-2023-60100,"12860 Sharon Park
West Donna, FL 01954",1,2,Temporary,1,1,0
6979.32,2857,30261,1162.0,721,89768,2024-08-08,2024-10-14,0.0129444791016843,Jennifertown,1972-06-01,11,C-57973,APP-2023-645394,"8417 Graham Greens Suite 103
Lauraport, GU 06800",1,0,Self-employed,1,1,0
5924.51,1090,46029,39660.0,594,56207,2024-11-13,2025-02-02,0.7056060633017239,East Ashley,1959-12-11,0,C-119811,APP-2023-713529,"486 Sally Plaza
North Andreabury, MO 89780",1,2,Permanent,1,1,0
7538.21,2495,30293,9662.0,554,147223,2025-07-07,2025-09-13,0.065628332529564,Houstonfurt,1955-03-23,22,C-117921,APP-2023-465332,"445 James Trace Suite 112
North Robinville, AK 58912",1,1,Permanent,0,0,0
5412.17,1868,44619,34362.0,430,36365,2025-02-15,2025-04-21,0.9449195655162932,Jamesside,1947-05-18,1,C-276957,APP-2023-222598,"23430 Greg View
Martinezberg, MH 87965",5,0,Permanent,1,0,0
7348.52,1709,43152,3870.0,664,125671,2024-11-09,2024-11-18,0.0307946940821669,South Briannastad,2002-12-22,1,C-819703,APP-2023-852731,"94061 Jessica Centers Suite 814
Lake Gabrielleburgh, VA 11869",4,2,Self-employed,0,0,0
4313.28,1075,30872,16318.0,382,45413,2025-02-18,2025-03-12,0.3593244225221852,Seanside,1995-05-14,38,C-356932,APP-2023-754918,"Unit 4133 Box 7677
DPO AP 76975",1,1,Permanent,1,0,0
3133.0,2340,38441,14252.0,618,112867,2025-05-24,2025-07-27,0.126272515438525,Griffithland,1962-06-21,2,C-732186,APP-2023-605046,"325 Mercer Shores Apt. 794
Christophershire, DE 84741",1,1,Temporary,1,1,0
3725.84,3085,30622,25475.0,831,130481,2024-07-19,2024-09-15,0.1952391535932434,Port Christopher,1965-08-20,37,C-852328,APP-2023-370563,"3848 Richard Underpass
Johnborough, ME 19347",2,2,Permanent,1,0,0
7407.93,3551,38388,45838.0,752,64561,2024-09-23,2024-10-24,0.7099951983395548,Hendersontown,1972-02-06,6,C-64599,APP-2023-331832,"USNV Cardenas
FPO AE 83062",1,2,Self-employed,1,0,0
1487.74,471,8705,27338.0,347,80908,2024-07-12,2024-07-31,0.3378899490779651,Stewartburgh,1985-05-09,20,C-245344,APP-2023-109033,"085 Stephen Expressway Suite 608
Kimberlyhaven, TN 90456",1,4,Self-employed,1,0,0
5760.5,1049,27699,44297.0,780,21537,2024-10-20,2024-11-08,2.0567859961925987,New David,1955-12-06,32,C-915642,APP-2023-395714,"674 Nguyen Rapids
Josephport, RI 03152",2,1,Self-employed,1,0,0
5997.93,1902,16404,21150.0,504,165484,2024-08-23,2024-11-13,0.1278069178893427,Port Sandra,1952-05-21,35,C-101370,APP-2023-940209,"48531 James Roads
Erinland, GU 94622",0,0,Permanent,1,1,0
11813.42,1804,43446,29802.0,761,32808,2025-04-13,2025-06-07,0.9083760058522312,North Donald,1960-03-13,23,C-544379,APP-2023-839036,"5789 Austin Brook
Stephaniemouth, TN 96013",2,1,Permanent,0,0,1
6700.71,1236,26630,44908.0,319,23692,2024-12-31,2025-03-27,1.895492149248692,South Melissafurt,2007-06-15,6,C-720085,APP-2023-307073,"640 Pope Street
Robinsonfurt, TX 18959",3,1,Temporary,1,1,0
5830.88,3453,4540,24653.0,780,20427,2024-12-11,2025-02-18,1.2068830469476672,Samanthamouth,1999-05-12,36,C-227999,APP-2023-357764,"9202 Conner Glen
Gregoryfort, AL 53940",1,1,Permanent,1,1,0
87.08,2374,21243,29647.0,456,50707,2024-08-28,2024-09-28,0.5846727276312935,New Robertside,1998-04-05,36,C-828488,APP-2023-950934,"305 Charles Forks
Peterchester, TX 06908",1,1,Self-employed,0,1,0
12846.82,3556,20201,43875.0,509,58585,2024-08-29,2024-11-26,0.7489118375010668,North Tracychester,1986-01-22,18,C-928628,APP-2023-332454,"61430 Julie Wall
Powerstown, CA 73791",2,1,Self-employed,0,0,0
4890.15,1034,11838,32267.0,796,141518,2025-04-03,2025-06-27,0.2280063313500756,Michaelberg,1970-10-12,23,C-161979,APP-2023-557366,"7114 Brooke Shoals Apt. 976
New Josephview, CO 59130",3,3,Permanent,1,0,0
19.24,2448,32474,30931.0,335,45425,2025-05-29,2025-07-20,0.6809246009906439,Griffinville,1985-09-22,35,C-37336,APP-2023-205504,"386 Thomas Rue
Port Bobby, NH 60939",1,0,Permanent,0,0,0
4916.51,2715,30703,28711.0,545,57189,2025-06-20,2025-07-12,0.5020371050376821,South Kathyburgh,1985-12-15,14,C-879070,APP-2023-980069,"PSC 1924, Box 0325
APO AE 91330",2,2,Permanent,1,0,0
8198.94,1990,26870,41193.0,334,14822,2025-04-29,2025-06-07,2.779179597895021,Bradleyport,1954-01-13,8,C-809031,APP-2023-866844,"5790 Johnson Loaf Suite 848
Lake Jasonstad, AZ 21455",1,1,Permanent,0,1,0
2352.36,694,25093,10994.0,384,152079,2024-08-28,2024-10-26,0.0722913748775307,North Mathew,1950-11-02,0,C-308234,APP-2023-505340,"896 Tonya Station Suite 333
North Andre, NC 73441",3,2,Self-employed,1,0,1
583.58,1043,1356,21613.0,303,108923,2025-06-17,2025-06-29,0.1984245751585982,East Amandastad,1987-05-29,8,C-878368,APP-2023-12876,"2024 Silva Hills Apt. 025
Williamtown, DE 16424",1,1,Permanent,1,0,0
2400.08,581,8514,9908.0,469,30394,2025-05-13,2025-06-01,0.3259853918536553,Lutzport,1949-06-03,39,C-705737,APP-2023-648657,"416 Mason Run
South Lisa, NE 16696",3,3,Temporary,0,0,0
4617.69,2884,36767,23889.0,613,93019,2024-07-15,2024-08-24,0.2568184994463496,Port Dawn,1991-11-26,2,C-695208,APP-2023-472847,"44388 Sims Plaza Apt. 886
Riveramouth, DC 16247",1,3,Permanent,1,1,0
2549.8,3298,41489,31083.0,516,63827,2025-07-01,2025-08-04,0.4869882651542451,Delgadofurt,1997-07-03,7,C-918031,APP-2023-373343,"96024 Richardson Wells
East Fernandoberg, IL 61159",1,2,Self-employed,0,1,0
6468.26,2524,34736,45982.0,357,128181,2025-01-30,2025-02-09,0.3587271124425616,Jenniferfort,1967-07-09,28,C-87458,APP-2023-810026,"5791 Justin Springs
New Betty, SC 11446",2,0,Permanent,1,1,0
3582.74,1190,31973,29612.0,714,89159,2025-02-15,2025-03-07,0.3321257528684709,Trevinoborough,1999-08-24,11,C-745306,APP-2023-338425,"09921 Sherri Underpass Apt. 948
Sandrachester, SC 92034",1,4,Permanent,1,0,0
8355.04,1221,48042,1915.0,550,156482,2024-10-21,2025-01-12,0.0122378292710982,West Michael,1958-12-05,22,C-536300,APP-2023-577038,"678 Kyle Parkways
Gonzaleshaven, NJ 73754",0,0,Permanent,1,0,0
1577.07,544,38903,28551.0,709,8164,2024-11-14,2024-12-20,3.49718275355218,New Kellytown,1994-11-29,35,C-304655,APP-2023-918899,"8986 Alvarez Hill Suite 255
Port Thomas, RI 71650",4,2,Permanent,0,1,0
2980.3,2020,46137,47727.0,770,76074,2025-03-01,2025-04-10,0.6273759760233457,Pottstown,1950-12-24,9,C-245855,APP-2023-471844,"63796 Sheila Springs Apt. 690
East Williamport, ND 37888",2,2,Permanent,1,1,0
3012.64,3467,11003,36168.0,808,121068,2025-05-15,2025-06-05,0.2987412032907126,Port Samuel,1964-06-19,24,C-18269,APP-2023-914589,"641 Donna Orchard
Burnsburgh, VT 18958",2,5,Permanent,0,1,0
1567.71,895,20868,30483.0,507,25590,2025-07-05,2025-09-11,1.1912075029308324,North Justin,1958-01-11,9,C-752093,APP-2023-167632,"09338 Holmes Roads Apt. 944
Emilyport, LA 33866",1,1,Permanent,0,1,0
6770.75,2964,23839,37521.0,595,157256,2024-10-31,2024-12-31,0.2385982092893117,North Leah,1977-04-24,7,C-756123,APP-2023-673289,"1003 Daniel Hollow
Ianhaven, MD 20304",4,1,Temporary,1,0,0
6427.89,519,45947,10525.0,397,107453,2025-02-25,2025-04-22,0.097949801308479,Natalieburgh,1962-11-30,2,C-948758,APP-2023-755699,"PSC 9478, Box 1298
APO AE 92200",2,2,Permanent,1,1,1
3507.43,2138,9317,31324.0,467,57387,2024-11-26,2025-02-18,0.5458379075400352,West Sharonport,2000-01-24,5,C-869782,APP-2023-539774,"89486 Costa Mission
Lucaston, NH 03354",3,1,Permanent,1,0,0
7232.64,3316,14798,29942.0,489,197391,2025-06-09,2025-07-28,0.1516887801368856,Freemanside,2004-01-02,34,C-476550,APP-2023-267233,"06718 Brianna Knolls Apt. 770
Tiffanyland, MA 58280",1,1,Permanent,0,1,1
3554.68,742,4211,53081.0,651,151351,2025-06-23,2025-07-29,0.3507145641588096,Sarahview,1976-02-25,23,C-404515,APP-2023-976930,"4733 Keller Pike
Port Rebeccaburgh, NM 85548",5,2,Self-employed,1,0,0
10722.66,2170,25338,26244.0,775,174543,2024-08-30,2024-09-28,0.1503583644144995,Barberland,1957-10-10,39,C-499506,APP-2023-280377,"3431 Gomez Ports
Kevinland, KS 32141",4,0,Permanent,1,0,0
7508.88,1421,23473,40509.0,695,159853,2024-12-24,2025-02-18,0.2534140741806535,New Briannaside,1961-08-23,35,C-732916,APP-2023-861466,"2391 Nicholas Fork
Johnsonberg, CT 13814",1,1,Permanent,1,1,0
6101.32,2018,46335,46488.0,358,13397,2024-12-27,2025-02-09,3.470030603866537,Miguelburgh,1967-04-18,35,C-124660,APP-2023-807244,"060 Amber Mall
Annhaven, MT 18864",4,0,Self-employed,0,1,1
8122.82,3569,37107,41745.0,363,22227,2025-05-11,2025-06-03,1.8781212039411528,Hannahhaven,2001-01-26,18,C-742463,APP-2023-628306,"5314 Audrey Street
Jessicamouth, AL 72417",5,2,Temporary,1,0,0
4355.61,303,40489,24706.0,332,161881,2025-01-10,2025-03-19,0.1526182813301128,New Kristin,1959-05-25,18,C-207750,APP-2023-467923,"962 Michael Rest
Bondstad, ID 90945",1,1,Unemployed,0,0,0
8220.22,2771,10794,20366.0,387,185623,2025-01-14,2025-03-12,0.1097170070519278,North Cassie,2003-09-17,4,C-764283,APP-2023-748211,"USS Anderson
FPO AA 93172",2,2,Permanent,1,0,0
9637.13,789,28187,2485.0,478,127621,2025-01-17,2025-03-04,0.0194717170371647,Port Rose,1944-10-18,15,C-387468,APP-2023-665831,"60046 Rosario Squares Suite 293
Fernandeztown, PW 30109",3,3,Permanent,1,1,0
2884.74,2214,23009,33992.0,666,8419,2024-10-14,2024-11-04,4.037534148948806,Lake Jennifer,1978-04-26,35,C-782495,APP-2023-872040,"465 Nicholas Shore Apt. 973
Whitehaven, IL 73846",4,1,Permanent,0,0,0
4412.46,3273,25753,29069.0,500,132063,2025-02-04,2025-02-11,0.2201146422540757,Armstronghaven,1976-09-20,12,C-245535,APP-2023-690171,"1971 Heather Meadow
Port Tammy, NJ 63566",1,0,Unemployed,1,0,0
5393.56,1545,41133,14179.0,459,33843,2024-10-26,2025-01-12,0.4189640398309842,North Douglasland,1954-07-23,24,C-503766,APP-2023-593782,"1810 Price Brooks Suite 528
Mosshaven, AK 67639",1,2,Permanent,0,1,0
7311.54,1075,29518,22317.0,522,24728,2025-06-30,2025-07-19,0.9024991912002588,North Charles,1989-09-01,38,C-566771,APP-2023-229205,"8018 Jessica Green Apt. 581
Miguelbury, MD 02151",0,2,Permanent,1,0,0
